question,context,lang,answerable,answer_start,answer,answer_inlang
هل تعايش الإنسان مع الديناصورات؟,"The Creation Evidence Museum of Texas, originally Creation Evidences Museum, is a creationist museum in Glen Rose in Somervell County in central Texas, USA. Founded in 1984 by Carl Baugh for the purpose of researching and displaying exhibits that support creationism, it portrays the Earth as six thousand years old and humans coexisting with dinosaurs, disputing that the Earth is approximately 4.5 billion years old and dinosaurs became extinct 65.5 million years before human beings arose.",ar,False,-1,no,
هل  الأخدر نوع من الأنواع القريبة من خطر الانقراض؟,"Other than deserts, it lives in grasslands, plains, steppes, and savannahs. Like many other large grazing animals, the onager's range has contracted greatly under the pressures of poaching and habitat loss. Previously listed as Endangered, onagers have been classified as Near Threatened by IUCN in 2015. Of the five subspecies, one is extinct, two are endangered, and two are near threatened (their status in China is not well known). Persian onagers are currently being reintroduced in the Middle East as replacements for the extinct Syrian wild ass in the Arabian Peninsula, Israel and Jordan.",ar,False,-1,no,
هل الضَّعف أو الإرهاق من أعراض إلتهاب النكفيّة الوبائيّ؟,"""Parotitis as Extrapulmonary Tuberculosis:"" 
The mycobacterium that cause tuberculosis can also cause parotid infection. Parotid swelling can be an uncommon symptom of extrapulmonary tuberculosis (TB outside of the lungs). The usual symptoms are a cough, fever, weight loss, shortness of breath, chest pain, tiredness and chills. This is caused by the bacteria Mycobacterium tuberculosis. TB can also affect the heart, thyroid and adrenal glands but the main site of infection is the lungs. Risk factors are chronic alcohol consumption, diabetes, long term steroid use, HIV infection and kidney failure. Those infected tend to have enlarged, nontender, but moderately painful glands. The diagnosis is made by typical chest radiograph findings, cultures, or histologic diagnosis after the gland has been removed. When diagnosed and treated with antitubercular medications, the gland may return to normal in 1–3 months. ",ar,False,-1,no,
هل يمكن الوقاية من التورم العضلي ؟,"Soreness is one of the temporary changes caused in muscles by unaccustomed eccentric exercise. Other such changes include decreased muscle strength, reduced range of motion, and muscle swelling. It has been shown, however, that these changes develop independently in time from one another and that the soreness is therefore not the cause of the reduction in muscle function.",ar,False,-1,no,
هل ممارسة الرياضة تخفف الوزن؟,"Sports where strength training is central are bodybuilding, weightlifting, powerlifting, strongman, Highland games, shot put, discus throw, and javelin throw. Many other sports use strength training as part of their training regimen, notably tennis, American football, wrestling, track and field, rowing, lacrosse, basketball, pole dancing, hockey, professional wrestling, rugby union, rugby league, and soccer. Strength training for other sports and physical activities is becoming increasingly popular.",ar,False,-1,no,
هل يوجد بركان في المغرب ؟,Jbel Tamarrakoit is an extinct shield volcano located 60 km south of the city of Ifrane in the Middle Atlas of Morocco. This mountain is one of the three main volcanic structures of the Azrou region along with Jbel El Koudiate and Jbel Outgui.,ar,False,-1,no,
هل كان ألفونسو الثالث عشر حاكما عادلاً؟,"During Alfonso's reign Spain experienced four major problems that contributed to the end of the liberal monarchy: the lack of real political representation of broad social groups; the poor situation of the popular classes, especially peasants; problems arising from the Rif War; Catalan nationalism. This political and social turbulence that began with the Spanish–American War prevented the turnaround parties from establishing a true liberal democracy, which led to the establishment of the dictatorship of Primo de Rivera. With the political failure of the dictatorship, Alfonso impelled a return to the democratic normality with the intention of regenerating the regime. Nevertheless, it was abandoned by all political classes, as they felt betrayed by the king's support of the dictatorship of Primo de Rivera.",ar,False,-1,no,
هل تصاب الاناث بالانتصاب الليلي؟,"Nocturnal penile tumescence (abbreviated as NPT) is a spontaneous erection of the penis during sleep or when waking up. All men without physiological erectile dysfunction experience nocturnal penile tumescence, usually three to five times during the night, typically during REM sleep. NPTs are believed to contribute to penile health.",ar,False,-1,no,
هل يوجد علاج لحَب الشباب ؟,"Acne, also known as acne vulgaris, is a long-term skin disease that occurs when hair follicles are clogged with dead skin cells and oil from the skin. It is characterized by blackheads or whiteheads, pimples, oily skin, and possible scarring. It primarily affects areas of the skin with a relatively high number of oil glands, including the face, upper part of the chest, and back. The resulting appearance can lead to anxiety, reduced self-esteem and, in extreme cases, depression or thoughts of suicide.
Genetics is thought to be the primary cause of acne in 80% of cases. The role of diet and cigarette smoking is unclear, and neither cleanliness nor exposure to sunlight appear to play a part. In both sexes, hormones called androgens appear to be part of the underlying mechanism, by causes increased production of sebum. Another frequent factor is excessive growth of the bacterium ""Propionibacterium acnes"", which is normally present on the skin.
Many treatment options for acne are available, including lifestyle changes, medications, and medical procedures. Eating fewer simple carbohydrates such as sugar may help. Treatments applied directly to the affected skin, such as azelaic acid, benzoyl peroxide, and salicylic acid, are commonly used. Antibiotics and retinoids are available in formulations that are applied to the skin and taken by mouth for the treatment of acne. However, resistance to antibiotics may develop as a result of antibiotic therapy. Several types of birth control pills help against acne in women. Isotretinoin pills are usually reserved for severe acne due to greater potential side effects. Early and aggressive treatment of acne is advocated by some in the medical community to decrease the overall long-term impact to individuals.
In 2015, acne was estimated to affect 633 million people globally, making it the 8th most common disease worldwide. Acne commonly occurs in adolescence and affects an estimated 80–90% of teenagers in the Western world. Lower rates are reported in some rural societies. Children and adults may also be affected before and after puberty. Although acne becomes less common in adulthood, it persists in nearly half of affected people into their twenties and thirties and a smaller group continue to have difficulties into their forties.
",ar,False,-1,no,
هل تحليل السلوك التطبيقي يندرج في  علم  النفس التطبيقي؟,"Applied psychology is the use of psychological methods and findings of scientific psychology to solve practical problems of human and animal behavior and experience. Mental health, organizational psychology, business management, education, health, product design, ergonomics, and law are just a few of the areas that have been influenced by the application of psychological principles and findings. Some of the areas of applied psychology include clinical psychology, counseling psychology, evolutionary psychology, industrial and organizational psychology, legal psychology, neuropsychology, occupational health psychology, human factors, forensic psychology, engineering psychology, school psychology, sports psychology, traffic psychology, community psychology, medical psychology. In addition, a number of specialized areas in the general field of psychology have applied branches (e.g., applied social psychology, applied cognitive psychology). However, the lines between sub-branch specializations and major applied psychology categories are often blurred. For example, a human factors psychologist might use a cognitive psychology theory. This could be described as human factor psychology or as applied cognitive psychology.",ar,False,-1,no,
هل هناك مساواة بين الرجل والمرأة من ناحية الإرث في الاسلام ؟,"In Islam, women are entitled the right of inheritance. In general circumstances, though not all, Islam allots women half the share of inheritance available to men who have the same degree of relation to the decedent. For example, where the decedent has both male and female children, a son's share is double that of a daughter's. Additionally, the sister of a childless man inherits half of his property upon his death, while a brother of a childless woman inherits all of her property. However, this principle is not universally applicable, and there are other circumstances where women might receive equal shares to men. For example, the share of the mother and father of a decedent who leaves children behind. Also the share of a brother who shares the same mother is equal to the share of a sister who shares the same mother, as do the shares of their descendants.",ar,False,-1,no,
هل يمكن للنساء الحج إلى الكعبة المشرفة؟,"The Hajj (; """" ""pilgrimage"") is an annual Islamic pilgrimage to Mecca, Saudi Arabia, the holiest city for Muslims, and a mandatory religious duty for Muslims that must be carried out at least once in their lifetime by all adult Muslims who are physically and financially capable of undertaking the journey, and can support their family during their absence. Literally speaking, Hajj means heading to a place for the sake of visiting. In Islamic terminology, Hajj is a pilgrimage made to Kaaba, the ‘House of God’, in the sacred city of Mecca in Saudi Arabia. The rites of Hajj, which according to Islam go back to the time of Prophet Abraham who re-built Kaaba after it had been first built by Prophet Adam, are performed over five or six days, beginning on the eighth and ending on the thirteenth day of Dhu al-Hijjah, the last month of the Islamic calendar. It is one of the five pillars of Islam, alongside Shahadah, Salat, Zakat and Sawm. The Hajj is the second largest annual gathering of Muslims in the world, after the Arba'een Pilgrimage in Karbala, Iraq. The state of being physically and financially capable of performing the Hajj is called ""istita'ah"", and a Muslim who fulfils this condition is called a ""mustati"". The Hajj is a demonstration of the solidarity of the Muslim people, and their submission to God (Allah). The word Hajj means ""to attend a journey"", which connotes both the outward act of a journey and the inward act of intentions.",ar,False,-1,no,
هل يمكن لعب لعبة دارك سولز اون لاين ؟,"In other online RPGs, such as ""Dark Souls"", twinking can be done through a few methods, including gaining the help of other players who are at a higher level in order to have them clear content before it should be accessible, memorizing the locations of particular powerful items, and utilizing very specific strategies to advance further in the storyline than should otherwise be possible. This has a more direct effect on game play, especially in any game which involves online player-versus-player (PvP) combat such as Dark Souls, as the result can be two players who appear to be evenly matched on the surface being vastly unbalanced in terms of items or weaponry available to them. While a game's developers may not consider these tactics to be outright exploitation of the underlying game engine, often these tactics are 'nerfed' in some way in order to discourage twinking, such as removing, repositioning, or reducing the effectiveness of certain items within the game to make the progression more linear between players.",ar,False,-1,no,
هل توجد أعراض جانبية لإستهلاك المنشطات الذهنية ؟,"Systematic reviews and meta-analyses of clinical human research using low doses of certain central nervous system stimulants found enhanced cognition in healthy people. In particular, the classes of stimulants that demonstrate cognition-enhancing effects in humans act as direct agonists or indirect agonists of dopamine receptor D, adrenoceptor A, or both types of receptor in the prefrontal cortex. Relatively high doses of stimulants cause cognitive deficits.",ar,False,-1,no,
هل   وأولانزابين  هو من الأدوية المقاومة للفصام؟,"Olanzapine, sold under the trade name Zyprexa among others, is an antipsychotic medication primarily used to treat schizophrenia and bipolar disorder. For schizophrenia it is used for both new onset disease and long term maintenance. It is taken by mouth or by injection into a muscle.
Common side effect include weight gain, movement disorders, dizziness, feeling tired, constipation, and dry mouth. Other side effects include low blood pressure with standing, allergic reactions, neuroleptic malignant syndrome, high blood sugar, seizures, gynecomastia, and tardive dyskinesia. In older people with dementia, its use increases the risk of death. Use in the later part of pregnancy may result in a movement disorder in the baby for some time after birth. How it works is not entirely clear, however, may include the blocking of dopamine receptors and serotonin receptors. It is classed as an atypical antipsychotic.
Olanzapine was patented in 1971 and approved for medical use in the United States in 1996. It is available as a generic medication. In the United States the wholesale cost is less than 0.25 per dose as of 2018. In 2016 it was prescribed more than 2 million times in the United States.",ar,False,-1,no,
هل نيللي فرتادو متزوجة ؟,"On September 20, 2003, Furtado gave birth to her daughter, Nevis Chetan. The child's father is Jasper Gahunia, Furtado's boyfriend since 2001 and a close friend for several years. The couple broke up in 2005 but, according to Furtado, continue to be good friends and share joint responsibility of raising Nevis. On July 19, 2008, Furtado married sound engineer Demacio Castellon. In April 2017, during an appearance on the British daytime panel show ""Loose Women"", Furtado announced she had separated from Castellon during the summer of 2016 and said she is now single.",ar,False,-1,no,
هل شاركت كينيا في  كأس العالم لكرة القدم؟,"The Kenya national football team represents Kenya in international football. It is controlled by the Football Kenya Federation, the governing body of football in Kenya, and competes as a member of the Confederation of African Football (CAF) and the Council for East and Central Africa Football Associations (CECAFA), a sub-confederation of CAF that has jurisdiction in East and Central Africa. The team is colloquially known as the ""Harambee Stars"" and plays its home games primarily at the Nyayo National Stadium in the country's capital, Nairobi. The team has never qualified for a FIFA World Cup finals.",ar,False,-1,no,
هل تحتوي شحمة الأذن على أعصاب ؟,"The human earlobe (""lobulus auriculae"") is composed of tough areolar and adipose connective tissues, lacking the firmness and elasticity of the rest of the auricle (the external structure of the ear). In some cases the lower lobe is connected to the side of the face. Since the earlobe does not contain cartilage it has a large blood supply and may help to warm the ears and maintain balance. However, earlobes are not generally considered to have any major biological function. The earlobe contains many nerve endings, and for some people is an erogenous zone.",ar,False,-1,no,
هل يحدث الانتصاب الليلي عند الاناث؟,"Nocturnal penile tumescence (abbreviated as NPT) is a spontaneous erection of the penis during sleep or when waking up. All men without physiological erectile dysfunction experience nocturnal penile tumescence, usually three to five times during the night, typically during REM sleep. NPTs are believed to contribute to penile health.",ar,False,-1,no,
هل الإصابة بعدوى أحد  أنواع  مرض حمى الضنك يعطي مناعة مدى الحياة؟,"Dengue fever is a mosquito-borne tropical disease caused by the dengue virus. Symptoms typically begin three to fourteen days after infection. This may include a high fever, headache, vomiting, muscle and joint pains, and a characteristic skin rash. Recovery generally takes two to seven days. In a small proportion of cases, the disease develops into severe dengue, also known as dengue hemorrhagic fever, resulting in bleeding, low levels of blood platelets and blood plasma leakage, or into dengue shock syndrome, where dangerously low blood pressure occurs.
Dengue is spread by several species of female mosquitoes of the ""Aedes"" type, principally ""A. aegypti"". The virus has five types; infection with one type usually gives lifelong immunity to that type, but only short-term immunity to the others. Subsequent infection with a different type increases the risk of severe complications. A number of tests are available to confirm the diagnosis including detecting antibodies to the virus or its RNA.
A vaccine for dengue fever has been approved and is commercially available in a number of countries. Other methods of prevention include reducing mosquito habitat and limiting exposure to bites. This may be done by getting rid of or covering standing water and wearing clothing that covers much of the body. Treatment of acute dengue is supportive and includes giving fluid either by mouth or intravenously for mild or moderate disease. For more severe cases, blood transfusion may be required. About half a million people require hospital admission every year. Paracetamol (acetaminophen) is recommended instead of nonsteroidal anti-inflammatory drugs (NSAIDs) for fever reduction and pain relief in dengue due to an increased risk of bleeding from NSAID use.
Dengue has become a global problem since the Second World War and is common in more than 110 countries, mainly in Asia and South America. Each year between 50 and 528 million people are infected and approximately 10,000 to 20,000 die. The earliest descriptions of an outbreak date from 1779. Its viral cause and spread were understood by the early 20th century. Apart from eliminating the mosquitos, work is ongoing for medication targeted directly at the virus. It is classified as a neglected tropical disease.",ar,False,-1,no,
هل التهاب اللفافة عدوى فيروسية؟,"Necrotizing fasciitis (NF), commonly known as flesh-eating disease, is an infection that results in the death of parts of the body's soft tissue. It is a severe disease of sudden onset that spreads rapidly. Symptoms include red or purple skin in the affected area, severe pain, fever, and vomiting. The most commonly affected areas are the limbs and perineum.
Typically, the infection enters the body through a break in the skin such as a cut or burn. Risk factors include poor immune function such as from diabetes or cancer, obesity, alcoholism, intravenous drug use, and peripheral vascular disease. It is not typically spread between people. The disease is classified into four types, depending on the infecting organism. Between 55 and 80% of cases involve more than one type of bacteria. Methicillin-resistant ""Staphylococcus aureus"" (MRSA) is involved in up to a third of cases. Medical imaging is helpful to confirm the diagnosis.
Necrotizing fasciitis may be prevented with proper wound care and handwashing. It is usually treated with surgery to remove the infected tissue, and intravenous antibiotics. Often, a combination of antibiotics is used, such as penicillin G, clindamycin, vancomycin, and gentamicin. Delays in surgery are associated with a much higher risk of death. Even with high-quality treatment, the risk of death is between 25 and 35%.
Necrotizing fasciitis occurs in about 0.4 people per 100,000 per year in the US, and about 1 per 100,000 in Western Europe. Both sexes are affected equally. It becomes more common among older people and is rare in children. It has been described at least since the time of Hippocrates. The term ""necrotizing fasciitis"" first came into use in 1952.",ar,False,-1,no,
هل هاريل سقعت هو  يمني  يهودي؟,"Harel Skaat was born on 8 August 1981, in Kfar Saba, Israel, to a family of Yemenite-Jewish and Iraqi-Jewish descent. When he was six years old, he won a national children's festival competition entitled ""A Star for the Evening – Singing Big"" in his hometown and while still a child he appeared in an episode of a popular Israeli television show called ""Parpar Nehmad"" (""פרפר נחמד"", ""Nice Butterfly""). Throughout his youth, he continued to appear at festivals and television shows, and at the age of 15 he was the lead singer of both the Kfar Saba city band and his high school band. At 18, he sang with the Israel Defense Forces' Communications Corps. Band, where he met and became friends with singer-songwriter, Dor Daniel. He attended Beit Zvi, a college specializing in the performing arts, where he was awarded two of the university's most prestigious scholarships for his performances in school-produced musicals, including the outstanding achievement scholarship and the Sano Scholarship. While still in college, Skaat recorded and released a single, ""Ein od Si'kui"" (""אין עוד סיכוי"", ""No More Chance""); around the same time, he competed in a televised talent show called ""Ha'melech Ha'ba"" (""המלך הבא"", ""The Next King"") along with Ninet Tayeb, (who later gained fame by winning the first season of ""Kokhav Nolad""). Rafael Mirila won the competition, while Tayeb finished third and Skaat finished in sixth place.",ar,False,-1,no,
هل لدى سيلين ديون توأم؟,"In May 2000, Dion had two small operations at a fertility clinic in New York to improve her chances of conceiving, after deciding to use in-vitro fertilization because of years of failed attempts to conceive. Their first son, René-Charles Angélil, was born on 25 January 2001. In May 2010, Angélil announced that Dion was 14 weeks pregnant with twins after a sixth treatment of in-vitro fertilization. On Saturday, 23 October 2010, at 11:11 and 11:12 am respectively, at St. Mary's Medical Center in West Palm Beach, Florida, Dion, by Caesarean section, gave birth to healthy fraternal twins. The twins were named Eddy, after Dion's favourite French songwriter, Eddy Marnay, who had also produced Dion's first five albums, and Nelson, after former South African President Nelson Mandela. Dion appeared with her newborn sons on the cover of 9 December 2010 issue of the Canadian edition of ""Hello!"" magazine.",ar,False,-1,no,
هل حصل الممثل براد بيت على جائزة اوسكار؟,"The Academy Awards, or ""Oscars"" are a set of awards given annually for excellence of cinematic achievements. The awards, organized by the Academy of Motion Picture Arts and Sciences (AMPAS), were first held in 1929 at the Hollywood Roosevelt Hotel. Pitt has received one award from six nominations.
!",ar,False,-1,no,
هل ممكن ان تسبب الصدمة العصبية الوفاة؟,"Neurogenic shock is a distributive type of shock resulting in low blood pressure, occasionally with a slowed heart rate, that is attributed to the disruption of the autonomic pathways within the spinal cord. It can occur after damage to the central nervous system, such as spinal cord injury. Low blood pressure occurs due to decreased systemic vascular resistance resulting in pooling of blood within the extremities lacking sympathetic tone. The slowed heart rate results from unopposed vagal activity and has been found to be exacerbated by hypoxia and endobronchial suction.
Neurogenic shock can be a potentially devastating complication, leading to organ dysfunction and death if not promptly recognized and treated. It is not to be confused with spinal shock, which is not circulatory in nature.",ar,False,-1,no,
هل إستهلاك الكحول يوميا ضار بالصحة ؟,"Alcohol (also known as ethanol) has a number of effects on health. Short-term effects of alcohol consumption include intoxication and dehydration. Long-term effects of alcohol consumption include changes in the metabolism of the liver and brain and alcoholism. Alcohol intoxication affects the brain, causing slurred speech, clumsiness, and delayed reflexes. Alcohol stimulates insulin production, which speeds up glucose metabolism and can result in low blood sugar, causing irritability and possibly death for diabetics. Even light and moderate alcohol consumption increases cancer risk in individuals. A 2014 World Health Organization report found that harmful alcohol consumption caused about 3.3 million deaths annually worldwide. Negative efforts are related to the amount consumed with no safe lower limit seen. Some nations have introduced alcohol packaging warning messages that inform consumers about alcohol and cancer, as well as foetal alcohol syndrome.",ar,False,-1,no,
هل يوجد احتفالية باليوم الوطني للسكان الأصليين في كندا؟,"National Indigenous Peoples Day (French: ""Journée nationale des peuples autochtones"") is a day recognising and celebrating the cultures and contributions of the First Nations, Inuit and Métis Indigenous peoples in Canada. The day was first celebrated as National Aboriginal Day in 1996, after it was proclaimed that year by then Governor General of Canada Roméo LeBlanc, to be celebrated on 21 June annually. 21 June was chosen as the statutory holiday for many reasons-including its cultural significance as the Summer solstice, and the fact that it is a day on which many Indigenous peoples and communities traditionally celebrate their heritage. It was renamed in 2017.",ar,False,-1,no,
هل يوجد عقار للكوليرا ؟,"Cholera is an infection of the small intestine by some strains of the bacterium ""Vibrio cholerae"". Symptoms may range from none, to mild, to severe. The classic symptom is large amounts of watery diarrhea that lasts a few days. Vomiting and muscle cramps may also occur. Diarrhea can be so severe that it leads within hours to severe dehydration and electrolyte imbalance. This may result in sunken eyes, cold skin, decreased skin elasticity, and wrinkling of the hands and feet. Dehydration can cause the skin to turn bluish. Symptoms start two hours to five days after exposure.
Cholera is caused by a number of types of ""Vibrio cholerae"", with some types producing more severe disease than others. It is spread mostly by unsafe water and unsafe food that has been contaminated with human feces containing the bacteria. Undercooked seafood is a common source. Humans are the only animal affected. Risk factors for the disease include poor sanitation, not enough clean drinking water, and poverty. There are concerns that rising sea levels will increase rates of disease. Cholera can be diagnosed by a stool test. A rapid dipstick test is available but is not as accurate.
Prevention methods against cholera include improved sanitation and access to clean water. Cholera vaccines that are given by mouth provide reasonable protection for about six months. They have the added benefit of protecting against another type of diarrhea caused by ""E. coli"". The primary treatment is oral rehydration therapy—the replacement of fluids with slightly sweet and salty solutions. Rice-based solutions are preferred. Zinc supplementation is useful in children. In severe cases, intravenous fluids, such as Ringer's lactate, may be required, and antibiotics may be beneficial. Testing to see which antibiotic the cholera is susceptible to can help guide the choice.
Cholera affects an estimated 3–5 million people worldwide and causes 28,800–130,000 deaths a year. Although it is classified as a pandemic , it is rare in the developed world. Children are mostly affected. Cholera occurs as both outbreaks and chronically in certain areas. Areas with an ongoing risk of disease include Africa and Southeast Asia. The risk of death among those affected is usually less than 5% but may be as high as 50%. No access to treatment results in a higher death rate. Descriptions of cholera are found as early as the 5th century BC in Sanskrit. The study of cholera in England by John Snow between 1849 and 1854 led to significant advances in the field of epidemiology. Seven large outbreaks have occurred over the last 200 years with millions of deaths.",ar,False,-1,no,
هل سبق وحصل المصري أحمد زويل على جائزة نوبل في الكيمياء؟,"Ahmed Hassan Zewail (, ; February 26, 1946 – August 2, 2016) was an Egyptian-American scientist, known as the ""father of femtochemistry"". He was awarded the 1999 Nobel Prize in Chemistry for his work on femtochemistry and became the first Egyptian to win a Nobel Prize in a scientific field. He was the Linus Pauling Chair Professor of Chemistry, Professor of Physics, and the director of the Physical Biology Center for Ultrafast Science and Technology at the California Institute of Technology.",ar,False,-1,no,
هل يمكن زراعة المحاصيل الزراعية على سطح المريخ؟,"Martian soil contains a majority of the minerals needed for plant growth except for reactive nitrogen, which is a product of mineralization of organic matter. Since there is a lack of organic matter on the surface of mars, there is a lack of this component. Reactive nitrogen is a required constituent of soil used for plant growth, and it is possible that nitrogen fixing species, such as bacteria, could aide in the lack of reactive nitrogen series. However, a 2014 study suggested that plants were able to germinate and survive a period of 50 days on a Martian and lunar soil by using simulant soils. This being said, only one of their four experimented species did well enough to achieve full flower formation and more work would need to be done to achieve complete growth.",ar,False,-1,no,
هل تم تطوير فيروس ايبولا في المعامل  ؟,"Ebola virus is a zoonotic pathogen. Intermediary hosts have been reported to be ""various species of fruit bats ... throughout central and sub-Saharan Africa"". Evidence of infection in bats has been detected through molecular and serologic means. However, ebolaviruses have not been isolated in bats. End hosts are humans and great apes, infected through bat contact or through other end hosts. Pigs in the Philippines have been reported to be infected with Reston virus, so other interim or amplifying hosts may exist. Ebola virus outbreaks tend to occur when temperatures are lower and humidity is higher than the usual for Africa. Even after a person recovers from the acute phase of the disease, Ebola virus survives for months in certain organs such as the eyes and testes.",ar,False,-1,no,
هل يمكن ان يولد الطفل بأصابع متلاصقة ؟,Five types of syndactyly have been identified in humans. The corresponding loci associated with these types and their common phenotypical expression are as follows:,ar,False,-1,no,
هل فيتامين البي1 هو الثيامين نفسه؟,"Thiamine deficiency is a medical condition of low levels of thiamine (vitamin B1). A severe and chronic form is known as beriberi. There are two main types in adults: wet beriberi, and dry beriberi. Wet beriberi affects the cardiovascular system resulting in a fast heart rate, shortness of breath, and leg swelling. Dry beriberi affects the nervous system resulting in numbness of the hands and feet, confusion, trouble moving the legs, and pain. A form with loss of appetite and constipation may also occur. Another type, acute beriberi, is found mostly in babies and presents with loss of appetite, vomiting, lactic acidosis, changes in heart rate, and enlargement of the heart.
Risk factors include a diet of mostly white rice, as well as alcoholism, dialysis, chronic diarrhea, and taking high doses of diuretics. Rarely it may be due to a genetic condition which results in difficulties absorbing thiamine found in food. Wernicke encephalopathy and Korsakoff syndrome are forms of dry beriberi. Diagnosis is based on symptoms, low levels of thiamine in the urine, high blood lactate, and improvement with treatment.
Treatment is by thiamine supplementation, either by mouth or by injection. With treatment symptoms generally resolve in a couple of weeks. The disease may be prevented at the population level through the fortification of food.
Thiamine deficiency is rare in the United States. It remains relatively common in sub-Saharan Africa. Outbreaks have been seen in refugee camps. Thiamine deficiency has been described for thousands of years in Asia and became more common in the late 1800s with the increased processing of rice.
",ar,False,-1,no,
هل فيلم (الخلاص من شاوشانك) مبني على قصة حقيقية؟,"Darabont first collaborated with author Stephen King in 1983 on the short film adaptation of ""The Woman in the Room"", buying the rights from him for $1 – a Dollar Deal that King used to help new directors build a résumé by adapting his short stories. After receiving his first screenwriting credit in 1987 for """", Darabont returned to King with $5,000 to purchase the rights to adapt ""Rita Hayworth and Shawshank Redemption"", a 96-page novella from King's 1982 collection ""Different Seasons"", written to explore genres other than the horror stories for which he was commonly known. Although King did not understand how the story, largely focused on Red contemplating his fellow prisoner Andy, could be turned into a feature film, Darabont believed it was ""obvious"".",ar,False,-1,no,
هل رتبة المشير أعلى من رتبة الفريق في سلم الرتب العسكرية السوري؟,"The Syrian Arab Army uses the rank of colonel general ( """"Imad-awwal""عماد أول) only for the senior-most rank of the army beneath that of field marshal. Usually, only defence ministers have held this rank – only six officers have held this rank till now – Hafez al-Assad, Mustafa Tlass, Hikmat al-Shihabi, Ali Habib Mahmud, Dawoud Rajiha and Fahd Jassem al-Freij.",ar,False,-1,no,
هل يوجد علاج لداء هودجكين ؟,"While MOPP was remarkably successful in curing advanced Hodgkin lymphoma, its toxicity remained significant. Aside from bone marrow suppression, frequent side effects included nerve injury caused by vincristine and allergic reactions to procarbazine. Long-term effects were also a concern, as patients were often cured and could expect long survival after chemotherapy. Infertility was a major long-term side effect, and even more seriously, the risk of developing treatment-related myelodysplasia or acute leukemia was increased up to 14-fold in patients who received MOPP. These treatment-related hematological malignancies peaked at 5 to 9 years after treatment for Hodgkin's lymphoma, and were associated with a dismally poor prognosis.",ar,False,-1,no,
هل يمكن علاج البرفيرية ؟,"Porphyria is a group of diseases in which substances called porphyrins build up, negatively affecting the skin or nervous system. The types that affect the nervous system are also known as acute porphyria, as symptoms are rapid in onset and last a short time. Symptoms of an attack include abdominal pain, chest pain, vomiting, confusion, constipation, fever, high blood pressure, and high heart rate. The attacks usually last for days to weeks. Complications may include paralysis, low blood sodium levels, and seizures. Attacks may be triggered by alcohol, smoking, hormonal changes, fasting, stress, or certain medications. If the skin is affected, blisters or itching may occur with sunlight exposure.
Most types of porphyria are inherited from a person's parents and are due to a mutation in one of the genes that make heme. They may be inherited in an autosomal dominant, autosomal recessive, or X-linked dominant manner. One type, porphyria cutanea tarda, may also be due to increased iron in the liver, hepatitis C, alcohol, or HIV/AIDS. The underlying mechanism results in a decrease in the amount of heme produced and a build-up of substances involved in making heme. Porphyrias may also be classified by whether the liver or the bone marrow is affected. Diagnosis is typically made by blood, urine, and stool tests. Genetic testing may be done to determine the specific mutation.
Treatment depends on the type of porphyria and a person's symptoms. The treatment of porphyria of the skin generally involves the avoidance of sunlight. The treatment for acute porphyria may involve giving intravenous heme or a glucose solution. Rarely a liver transplant may be carried out.
The frequency of porphyria is unclear. It is estimated that it affects 1 to 100 per 50,000 people. Rates vary around the world. Porphyria cutanea tarda is believed to be the most common type. The disease was described at least as early as 370 BC by Hippocrates. The underlying mechanism was first described by Felix Hoppe-Seyler in 1871. The name ""porphyria"" is from the Greek πορφύρα, ""porphyra"", meaning ""purple"", a reference to the color of the urine that may occur during an attack. ",ar,False,-1,no,
هل يمكن الاستغناء عن الاعتماد على النفط؟,"The book starts with the argument that objective considerations of economic necessity, along with the nature of current technological limitations, should lead us to a series of connected and inescapable conclusions. According to the author, transition to an age of cleaner energy production is necessary and inevitable, but we cannot yet live without oil; oil must have a future, or we do not have one. He adds that since conventional oil reserves are dwindling, we really have no alternative: we need to increasingly rely on unconventional oil to complement them, and oil from the Canadian oil sands is the best unconventional oil we can get.",ar,False,-1,no,
